store_id,transaction_date,store_sales_T,store_sales_T-1,Espresso,Americano,Latte,Cappuccino,Flat White,Mocha,Hot Chocolate,Matcha Latte,num_male_T-1,num_female_T-1,num_unknown_T-1,avg_age_T-1
3,2023-07-06,67872.5,67276.5,6078.0,7105.0,8176.0,8024.0,9081.0,9433.5,9225.0,10750.0,0,3,2010,43.0
3,2023-07-07,68966.5,67872.5,6120.0,7301.0,8584.0,8456.0,8838.0,9547.5,10260.0,9860.0,9,4,2033,33.0
3,2023-07-08,62979.0,68966.5,5964.0,6335.0,7104.0,7264.0,8784.0,9158.0,8550.0,9820.0,5,4,1935,37.0
3,2023-07-09,66057.5,62979.0,6402.0,7168.0,7720.0,7264.0,8631.0,8958.5,9234.0,10680.0,3,5,2001,46.0
3,2023-07-10,67765.5,66057.5,6210.0,7007.0,8048.0,7944.0,8775.0,9547.5,9774.0,10460.0,7,3,2039,37.0
3,2023-07-11,66689.5,67765.5,5784.0,7140.0,7344.0,8584.0,8766.0,9376.5,9585.0,10110.0,5,3,1966,40.0
3,2023-07-12,65644.0,66689.5,5892.0,7343.0,7688.0,8296.0,8820.0,9538.0,8937.0,9130.0,2,1,1971,42.0
3,2023-07-13,65826.5,65644.0,6180.0,6986.0,8416.0,7600.0,9450.0,9053.5,8541.0,9600.0,1,2,1987,42.0
3,2023-07-14,67195.0,65826.5,6030.0,6741.0,7184.0,8240.0,9279.0,11058.0,8793.0,9870.0,4,1,2031,40.0
3,2023-07-15,64391.0,67195.0,5892.0,6692.0,7424.0,7736.0,8361.0,9728.0,8838.0,9720.0,4,6,1953,46.0
3,2023-07-16,69298.5,64391.0,6870.0,7196.0,7736.0,8792.0,9153.0,10478.5,9423.0,9650.0,6,1,2056,34.0
3,2023-07-17,68229.0,69298.5,6348.0,7189.0,8136.0,8336.0,9135.0,9253.0,9072.0,10760.0,3,3,2044,42.0
3,2023-07-18,67035.0,68229.0,6276.0,7084.0,8112.0,8048.0,8595.0,9652.0,9198.0,10070.0,3,3,1971,40.0
3,2023-07-19,66552.0,67035.0,5646.0,6804.0,8296.0,7856.0,8613.0,9804.0,9153.0,10380.0,6,1,2017,32.0
3,2023-07-20,64937.0,66552.0,5916.0,6300.0,8320.0,7768.0,10044.0,8873.0,8316.0,9400.0,4,2,1955,37.0
3,2023-07-21,68045.5,64937.0,5988.0,7735.0,8608.0,7944.0,8280.0,9547.5,10323.0,9620.0,2,1,2039,35.0
3,2023-07-22,62947.5,68045.5,6018.0,6454.0,7768.0,6952.0,9108.0,9490.5,8757.0,8400.0,4,2,1883,45.0
3,2023-07-23,64519.0,62947.5,5922.0,6629.0,8104.0,7800.0,8433.0,8854.0,8847.0,9930.0,4,2,1910,40.0
3,2023-07-24,66298.5,64519.0,6264.0,7665.0,7480.0,7856.0,8892.0,9813.5,8568.0,9760.0,2,1,2027,44.0
3,2023-07-25,66029.5,66298.5,6102.0,7000.0,7984.0,7920.0,8172.0,9528.5,9513.0,9810.0,2,1,2012,47.0
3,2023-07-26,68273.0,66029.5,5928.0,6986.0,8176.0,8248.0,8901.0,9918.0,8946.0,11170.0,1,7,2039,43.0
3,2023-07-27,65372.5,68273.0,5604.0,6251.0,7712.0,7344.0,9387.0,9129.5,10125.0,9820.0,1,6,1926,38.0
3,2023-07-28,64908.5,65372.5,5940.0,6559.0,7816.0,8216.0,9081.0,8350.5,9126.0,9820.0,5,7,1924,36.0
3,2023-07-29,67141.0,64908.5,6132.0,6825.0,8328.0,8568.0,9135.0,8797.0,9486.0,9870.0,5,3,2042,40.0
3,2023-07-30,65403.5,67141.0,5832.0,6937.0,7888.0,8544.0,8667.0,9167.5,8568.0,9800.0,3,5,1948,28.0
3,2023-07-31,66702.0,65403.5,5856.0,7147.0,8352.0,8032.0,9360.0,8664.0,8721.0,10570.0,4,1,1982,39.0
3,2023-08-01,66543.0,66702.0,5526.0,7210.0,7480.0,7848.0,9189.0,10108.0,9522.0,9660.0,3,6,2016,32.0
3,2023-08-02,68352.0,66543.0,5982.0,7049.0,8216.0,7792.0,9684.0,10127.0,8982.0,10520.0,3,5,2046,38.0
3,2023-08-03,64566.0,68352.0,5658.0,6538.0,7848.0,6944.0,8613.0,9747.0,9018.0,10200.0,7,7,1908,36.0
3,2023-08-04,67962.0,64566.0,6480.0,7595.0,7944.0,8712.0,9252.0,9538.0,8991.0,9450.0,4,5,2064,41.0
3,2023-08-05,65619.5,67962.0,5874.0,7322.0,8136.0,7568.0,9630.0,8882.5,8217.0,9990.0,3,5,1985,39.0
3,2023-08-06,65088.5,65619.5,5532.0,6706.0,8744.0,8096.0,8460.0,9395.5,8415.0,9740.0,4,5,1955,39.0
3,2023-08-07,69121.0,65088.5,6528.0,7322.0,8424.0,8376.0,10359.0,9899.0,8883.0,9330.0,5,4,2044,38.0
3,2023-08-08,66722.0,69121.0,6156.0,6895.0,7840.0,7608.0,8811.0,10013.0,9009.0,10390.0,7,8,2014,37.0
3,2023-08-09,69172.0,66722.0,5904.0,7140.0,8520.0,8576.0,8982.0,10412.0,9648.0,9990.0,4,7,2034,31.0
3,2023-08-10,67953.5,69172.0,6360.0,7217.0,7768.0,8560.0,9243.0,9585.5,9090.0,10130.0,5,7,2017,36.0
3,2023-08-11,68124.0,67953.5,6048.0,7490.0,8536.0,8432.0,9198.0,9082.0,9558.0,9780.0,4,6,2026,40.0
3,2023-08-12,64679.0,68124.0,5874.0,6832.0,7392.0,7456.0,9027.0,9671.0,8577.0,9850.0,5,0,1964,33.0
3,2023-08-13,67629.5,64679.0,6318.0,7070.0,8072.0,7768.0,9495.0,9870.5,9306.0,9730.0,3,4,2025,38.0
3,2023-08-14,66187.5,67629.5,5796.0,7035.0,7984.0,7864.0,9333.0,9775.5,8730.0,9670.0,5,3,2016,32.0
3,2023-08-15,66614.0,66187.5,6258.0,7245.0,7880.0,8560.0,8595.0,9804.0,8172.0,10100.0,7,7,1989,33.0
3,2023-08-16,67997.5,66614.0,6078.0,7609.0,8312.0,7936.0,8856.0,10060.5,8676.0,10470.0,9,6,2037,37.0
3,2023-08-17,63989.0,67997.5,5664.0,6601.0,8440.0,7448.0,8550.0,9158.0,8658.0,9470.0,4,5,1899,39.0
3,2023-08-18,64631.5,63989.0,6018.0,7147.0,7616.0,8096.0,8532.0,9262.5,8010.0,9950.0,2,6,1987,38.0
3,2023-08-19,64165.0,64631.5,5532.0,7385.0,7016.0,7704.0,8901.0,9177.0,8730.0,9720.0,7,7,1940,34.0
3,2023-08-20,68590.0,64165.0,5922.0,6860.0,8168.0,8912.0,9360.0,10279.0,9819.0,9270.0,5,7,2033,44.0
3,2023-08-21,68239.0,68590.0,6018.0,7378.0,7880.0,8144.0,9450.0,9804.0,9765.0,9800.0,5,5,2050,39.0
3,2023-08-22,64646.5,68239.0,5874.0,6958.0,7792.0,7848.0,8046.0,8939.5,8829.0,10360.0,5,4,1929,37.0
3,2023-08-23,66644.5,64646.5,5724.0,7273.0,8472.0,8120.0,8622.0,9794.5,9279.0,9360.0,4,9,1983,33.0
3,2023-08-24,66889.0,66644.5,5538.0,7196.0,8264.0,8440.0,9279.0,9253.0,8739.0,10180.0,8,10,1995,36.0
3,2023-08-25,68022.5,66889.0,6540.0,7287.0,8256.0,7728.0,9207.0,10231.5,8973.0,9800.0,9,6,2031,38.0
3,2023-08-26,65447.0,68022.5,6192.0,7056.0,8048.0,8056.0,8352.0,9253.0,8730.0,9760.0,7,7,1977,37.0
3,2023-08-27,66857.0,65447.0,5934.0,6762.0,7568.0,7888.0,9288.0,9633.0,8964.0,10820.0,11,8,1983,36.0
3,2023-08-28,68280.5,66857.0,6564.0,7644.0,7712.0,7912.0,9036.0,9680.5,9522.0,10210.0,7,5,2040,33.0
3,2023-08-29,67405.0,68280.5,5766.0,7189.0,8232.0,8328.0,9171.0,9500.0,8829.0,10390.0,7,6,2010,40.0
3,2023-08-30,64708.0,67405.0,6210.0,6804.0,7400.0,8376.0,8235.0,9348.0,8595.0,9740.0,4,4,1977,41.0
3,2023-08-31,66461.0,64708.0,5778.0,6895.0,7968.0,8408.0,8235.0,10222.0,8505.0,10450.0,9,9,1966,37.0
3,2023-09-01,64872.0,66461.0,5832.0,7448.0,7552.0,7912.0,8865.0,9082.0,8721.0,9460.0,8,8,1951,40.0
3,2023-09-02,69262.5,64872.0,6192.0,7308.0,7904.0,8680.0,10296.0,9281.5,8721.0,10880.0,7,11,2022,33.0
3,2023-09-03,67865.0,69262.5,6102.0,7140.0,7944.0,8176.0,9063.0,9918.0,9792.0,9730.0,9,10,2034,37.0
3,2023-09-04,66669.0,67865.0,6006.0,7182.0,8640.0,8568.0,8829.0,9367.0,8937.0,9140.0,9,8,1987,35.0
3,2023-09-05,63086.5,66669.0,5166.0,6818.0,7536.0,7432.0,8676.0,9433.5,8325.0,9700.0,8,6,1896,36.0
3,2023-09-06,65925.5,63086.5,6078.0,6720.0,7888.0,7264.0,8982.0,9300.5,8883.0,10810.0,6,8,1972,35.0
3,2023-09-07,69655.5,65925.5,6144.0,7182.0,8872.0,8624.0,8838.0,10098.5,9297.0,10600.0,12,6,2071,36.0
3,2023-09-08,65767.5,69655.5,6162.0,7364.0,7992.0,7904.0,7992.0,8730.5,9783.0,9840.0,8,7,1982,37.0
3,2023-09-09,66410.5,65767.5,6228.0,6454.0,8120.0,8064.0,9360.0,9889.5,9315.0,8980.0,5,8,1985,32.0
3,2023-09-10,68683.5,66410.5,6438.0,7224.0,8104.0,8376.0,8676.0,9433.5,9522.0,10910.0,7,3,2051,32.0
3,2023-09-11,66564.0,68683.5,6012.0,7623.0,7968.0,8016.0,8730.0,8816.0,8739.0,10660.0,5,13,2004,39.0
3,2023-09-12,66548.0,66564.0,5874.0,7322.0,7520.0,7912.0,9351.0,9709.0,9180.0,9680.0,8,7,2042,32.0
3,2023-09-13,64712.0,66548.0,6048.0,6440.0,8080.0,8000.0,8487.0,9367.0,8640.0,9650.0,14,9,1945,38.0
3,2023-09-14,67840.0,64712.0,6036.0,7336.0,8928.0,7712.0,9972.0,9443.0,9333.0,9080.0,8,11,2032,40.0
3,2023-09-15,67336.5,67840.0,6600.0,6972.0,8440.0,7648.0,8694.0,9623.5,8649.0,10710.0,9,12,2019,34.0
3,2023-09-16,65354.5,67336.5,6360.0,6888.0,8208.0,7824.0,8604.0,8901.5,8829.0,9740.0,9,13,1964,37.0
3,2023-09-17,63239.0,65354.5,5688.0,7154.0,7904.0,7168.0,7704.0,9633.0,8928.0,9060.0,10,8,1932,31.0
3,2023-09-18,67920.5,63239.0,6258.0,7217.0,7656.0,7488.0,8640.0,9775.5,10116.0,10770.0,11,5,2063,40.0
3,2023-09-19,67839.5,67920.5,6186.0,6923.0,8112.0,8032.0,9306.0,10212.5,9378.0,9690.0,20,8,2013,33.0
3,2023-09-20,67841.5,67839.5,6222.0,7126.0,8360.0,7688.0,9144.0,9490.5,9261.0,10550.0,11,11,1994,34.0
3,2023-09-21,65894.0,67841.5,5844.0,7518.0,8000.0,7816.0,9225.0,9633.0,8748.0,9110.0,6,9,1956,36.0
3,2023-09-22,68055.5,65894.0,5706.0,6629.0,8480.0,7920.0,9576.0,9528.5,9846.0,10370.0,8,8,2021,45.0
3,2023-09-23,65466.5,68055.5,5700.0,7175.0,8200.0,8376.0,8667.0,9148.5,9270.0,8930.0,4,9,1957,38.0
3,2023-09-24,69627.5,65466.5,6366.0,7210.0,8256.0,8792.0,9018.0,10573.5,9252.0,10160.0,12,9,2058,35.0
3,2023-09-25,63862.5,69627.5,5448.0,6657.0,7632.0,7848.0,8343.0,9091.5,8523.0,10320.0,3,13,1925,40.0
3,2023-09-26,66872.5,63862.5,5922.0,7833.0,7784.0,8416.0,8973.0,10098.5,8406.0,9440.0,13,9,1975,37.0
3,2023-09-27,63515.0,66872.5,5820.0,6573.0,7456.0,7872.0,8649.0,9462.0,8163.0,9520.0,11,7,1938,35.0
3,2023-09-28,67692.5,63515.0,5256.0,7672.0,8384.0,7592.0,8703.0,9623.5,9792.0,10670.0,5,11,2026,42.0
3,2023-09-29,66786.0,67692.5,6540.0,7224.0,7976.0,8104.0,8766.0,9804.0,9612.0,8760.0,13,8,2013,36.0
3,2023-09-30,68411.5,66786.0,5886.0,7112.0,8184.0,8320.0,9684.0,9851.5,9144.0,10230.0,18,21,2016,36.0
3,2023-10-01,67189.0,68411.5,5538.0,7084.0,7352.0,8104.0,9306.0,9576.0,9189.0,11040.0,14,14,1988,38.0
3,2023-10-02,66895.0,67189.0,6258.0,7588.0,8448.0,7992.0,9081.0,9918.0,8460.0,9150.0,14,19,2007,35.0
3,2023-10-03,65735.5,66895.0,5706.0,7273.0,7536.0,8232.0,9765.0,8312.5,8811.0,10100.0,11,8,1974,34.0
3,2023-10-04,67264.5,65735.5,5676.0,7434.0,7744.0,8224.0,9702.0,9604.5,8730.0,10150.0,11,13,1984,32.0
3,2023-10-05,67732.5,67264.5,5898.0,6748.0,8136.0,8384.0,8928.0,9775.5,8973.0,10890.0,8,12,2001,36.0
3,2023-10-06,65534.0,67732.5,5916.0,6454.0,8224.0,8088.0,8784.0,9443.0,8415.0,10210.0,14,11,1986,32.0
3,2023-10-07,66726.0,65534.0,5760.0,6762.0,8416.0,7784.0,8577.0,9006.0,10071.0,10350.0,5,19,1959,36.0
3,2023-10-08,65388.5,66726.0,6150.0,7231.0,7600.0,7648.0,8964.0,9414.5,8271.0,10110.0,12,13,1959,40.0
3,2023-10-09,67014.5,65388.5,5604.0,6874.0,7840.0,8176.0,9405.0,9832.5,9513.0,9770.0,13,17,1999,37.0
3,2023-10-10,66279.5,67014.5,6156.0,7014.0,8256.0,7984.0,8343.0,9490.5,8766.0,10270.0,11,10,1952,37.0
3,2023-10-11,67530.5,66279.5,6168.0,7427.0,8864.0,7776.0,8865.0,8863.5,9657.0,9910.0,10,12,1998,36.0
3,2023-10-12,64735.5,67530.5,6006.0,6699.0,7712.0,8064.0,7695.0,9433.5,9036.0,10090.0,20,13,1918,35.0
3,2023-10-13,68532.0,64735.5,6324.0,7455.0,7968.0,8640.0,9333.0,9804.0,8658.0,10350.0,11,23,2028,34.0
3,2023-10-14,68194.5,68532.0,6138.0,7182.0,8272.0,8096.0,9405.0,9490.5,9351.0,10260.0,15,9,2026,38.0
3,2023-10-15,65729.5,68194.5,5634.0,7238.0,7296.0,7960.0,8802.0,9661.5,9198.0,9940.0,13,15,1950,42.0
3,2023-10-16,67568.0,65729.5,6102.0,7434.0,8488.0,7832.0,9171.0,9348.0,9513.0,9680.0,17,14,1996,35.0
3,2023-10-17,68602.5,67568.0,6042.0,7245.0,8232.0,8608.0,9207.0,10478.5,8910.0,9880.0,16,12,2028,40.0
3,2023-10-18,67392.5,68602.5,6126.0,6713.0,7664.0,8648.0,9153.0,9623.5,9135.0,10330.0,16,13,2011,35.0
3,2023-10-19,67095.5,67392.5,5874.0,6524.0,8064.0,8576.0,8793.0,9908.5,9576.0,9780.0,11,17,1979,41.0
3,2023-10-20,66992.0,67095.5,6414.0,6853.0,8000.0,7848.0,9054.0,9633.0,8640.0,10550.0,15,8,2010,37.0
3,2023-10-21,66780.0,66992.0,6264.0,7301.0,7888.0,7920.0,9108.0,9044.0,9225.0,10030.0,20,24,1992,37.0
3,2023-10-22,69686.5,66780.0,6162.0,7469.0,9312.0,7728.0,9198.0,10687.5,8820.0,10310.0,21,13,2034,40.0
3,2023-10-23,65131.5,69686.5,5694.0,7126.0,7776.0,8248.0,9090.0,8901.5,8136.0,10160.0,17,15,1914,36.0
3,2023-10-24,65370.5,65131.5,6126.0,7028.0,8024.0,7712.0,8937.0,9034.5,8829.0,9680.0,11,21,1935,35.0
3,2023-10-25,67781.0,65370.5,6330.0,7196.0,8680.0,7872.0,9855.0,9101.0,8487.0,10260.0,19,18,1973,38.0
3,2023-10-26,67532.0,67781.0,6048.0,7014.0,8656.0,8240.0,8991.0,9196.0,9567.0,9820.0,14,12,2007,35.0
3,2023-10-27,68549.5,67532.0,5736.0,7763.0,8408.0,8728.0,9126.0,8654.5,9954.0,10180.0,13,21,1997,39.0
3,2023-10-28,69373.5,68549.5,6318.0,7581.0,8576.0,9024.0,9045.0,9262.5,9297.0,10270.0,14,19,2006,36.0
3,2023-10-29,65264.5,69373.5,6084.0,6216.0,7440.0,7960.0,9207.0,9034.5,8613.0,10710.0,22,22,1908,36.0
3,2023-10-30,70057.5,65264.5,6072.0,6818.0,8984.0,8216.0,9333.0,9870.5,10044.0,10720.0,17,17,2052,35.0
3,2023-10-31,69176.0,70057.5,5904.0,6951.0,8592.0,8328.0,9612.0,10241.0,9648.0,9900.0,18,22,1974,41.0
3,2023-11-01,65961.5,69176.0,6000.0,7217.0,8264.0,7416.0,9153.0,9718.5,8883.0,9310.0,12,13,1939,37.0
3,2023-11-02,65011.5,65961.5,6228.0,7427.0,7744.0,8008.0,8613.0,9338.5,8253.0,9400.0,22,19,1974,35.0
3,2023-11-03,66931.5,65011.5,6096.0,7168.0,8120.0,7432.0,8334.0,10554.5,9117.0,10110.0,15,28,1953,35.0
3,2023-11-04,65243.0,66931.5,6018.0,6125.0,7752.0,8456.0,8496.0,9747.0,8649.0,10000.0,18,17,1913,37.0
3,2023-11-05,68189.0,65243.0,6390.0,7595.0,8248.0,7616.0,9243.0,9481.0,8946.0,10670.0,16,17,2004,37.0
3,2023-11-06,65523.0,68189.0,6006.0,6965.0,8152.0,8064.0,8415.0,9158.0,8613.0,10150.0,19,26,1930,35.0
3,2023-11-07,64621.0,65523.0,5676.0,7105.0,7904.0,7904.0,8352.0,9557.0,8883.0,9240.0,20,18,1962,37.0
3,2023-11-08,63207.0,64621.0,5676.0,6951.0,7008.0,8064.0,8586.0,9329.0,8253.0,9340.0,16,25,1911,41.0
3,2023-11-09,68322.0,63207.0,6378.0,6286.0,8360.0,8680.0,9477.0,9500.0,8721.0,10920.0,17,21,1996,38.0
3,2023-11-10,66842.0,68322.0,5868.0,6559.0,7792.0,8128.0,9918.0,9405.0,9072.0,10100.0,26,17,1955,37.0
3,2023-11-11,66800.5,66842.0,6204.0,6762.0,8096.0,8456.0,9207.0,9851.5,8964.0,9260.0,24,16,1953,38.0
3,2023-11-12,68836.0,66800.5,6210.0,8162.0,8080.0,7688.0,9441.0,9842.0,9063.0,10350.0,30,18,1973,34.0
3,2023-11-13,66729.0,68836.0,6072.0,7133.0,8624.0,7760.0,8055.0,9937.0,8838.0,10310.0,23,24,1960,35.0
3,2023-11-14,63524.5,66729.0,6096.0,6552.0,7360.0,7504.0,8460.0,8901.5,8631.0,10020.0,24,21,1880,38.0
3,2023-11-15,66021.0,63524.5,5550.0,7014.0,8032.0,7760.0,8658.0,9747.0,8910.0,10350.0,23,20,1934,37.0
3,2023-11-16,67469.0,66021.0,6768.0,6755.0,7760.0,9088.0,8550.0,9424.0,9684.0,9440.0,21,29,1993,38.0
3,2023-11-17,66637.5,67469.0,5988.0,6496.0,7768.0,8392.0,8397.0,9623.5,9603.0,10370.0,29,29,1936,37.0
3,2023-11-18,67610.0,66637.5,6168.0,6888.0,7976.0,8352.0,8982.0,10317.0,8757.0,10170.0,29,31,1956,35.0
3,2023-11-19,64479.5,67610.0,5886.0,6265.0,7152.0,7976.0,8829.0,9015.5,9486.0,9870.0,27,29,1889,37.0
3,2023-11-20,70810.5,64479.5,6666.0,7462.0,9152.0,8448.0,9225.0,10307.5,9900.0,9650.0,22,23,2059,37.0
3,2023-11-21,65693.5,70810.5,6096.0,6517.0,7304.0,7496.0,8640.0,9205.5,9585.0,10850.0,33,22,1944,37.0
3,2023-11-22,66320.5,65693.5,5766.0,6209.0,8448.0,7864.0,9324.0,9053.5,9036.0,10620.0,22,27,1971,37.0
3,2023-11-23,66180.5,66320.5,5910.0,7406.0,7824.0,8088.0,8919.0,9224.5,9099.0,9710.0,20,29,1922,43.0
3,2023-11-24,64028.5,66180.5,5844.0,6482.0,7704.0,8032.0,8712.0,8236.5,9018.0,10000.0,28,24,1914,38.0
3,2023-11-25,68698.5,64028.5,6126.0,7833.0,8120.0,9056.0,9279.0,8977.5,9117.0,10190.0,22,26,2049,34.0
3,2023-11-26,65109.0,68698.5,5628.0,6538.0,7992.0,7768.0,8955.0,9728.0,8910.0,9590.0,25,33,1905,35.0
3,2023-11-27,67804.5,65109.0,6192.0,7287.0,8400.0,8032.0,8793.0,10022.5,9198.0,9880.0,24,29,1975,38.0
3,2023-11-28,67399.0,67804.5,6708.0,6720.0,7760.0,8024.0,9234.0,9424.0,9819.0,9710.0,33,25,1937,38.0
3,2023-11-29,67213.5,67399.0,6108.0,7322.0,8128.0,7832.0,8766.0,9433.5,9414.0,10210.0,33,20,1995,37.0
3,2023-11-30,65314.5,67213.5,6234.0,7035.0,7936.0,8256.0,8937.0,9072.5,8964.0,8880.0,30,29,1930,40.0
3,2023-12-01,67773.5,65314.5,5892.0,7714.0,7816.0,8728.0,8964.0,9091.5,8838.0,10730.0,24,27,1997,39.0
3,2023-12-02,65315.0,67773.5,5790.0,6524.0,7456.0,8056.0,9234.0,9880.0,9135.0,9240.0,36,24,1953,37.0
3,2023-12-03,65981.0,65315.0,5406.0,7077.0,7808.0,8040.0,8766.0,9329.0,9585.0,9970.0,31,36,1901,36.0
3,2023-12-04,63409.5,65981.0,5616.0,7175.0,7408.0,7848.0,8748.0,8882.5,8802.0,8930.0,28,31,1881,35.0
3,2023-12-05,67659.5,63409.5,5916.0,7609.0,7616.0,8848.0,9072.0,8901.5,8757.0,10940.0,27,25,2001,35.0
3,2023-12-06,68841.0,67659.5,5964.0,7042.0,8632.0,7768.0,9702.0,9177.0,9396.0,11160.0,36,37,1956,36.0
3,2023-12-07,65665.0,68841.0,6108.0,7273.0,6872.0,8000.0,8829.0,9424.0,8559.0,10600.0,37,30,1909,35.0
3,2023-12-08,65282.5,65665.0,5802.0,6972.0,7592.0,7552.0,8685.0,9528.5,8991.0,10160.0,28,31,1896,36.0
3,2023-12-09,65119.5,65282.5,5868.0,7091.0,8344.0,7560.0,8550.0,9205.5,8451.0,10050.0,40,32,1921,39.0
3,2023-12-10,69546.0,65119.5,6126.0,6972.0,8192.0,8312.0,9027.0,10754.0,9063.0,11100.0,38,47,1967,35.0
3,2023-12-11,66422.0,69546.0,6144.0,6720.0,8176.0,7112.0,8541.0,9405.0,9144.0,11180.0,45,41,1910,36.0
3,2023-12-12,66459.5,66422.0,6168.0,7588.0,7656.0,7632.0,8316.0,9775.5,9414.0,9910.0,36,36,1970,39.0
3,2023-12-13,65979.5,66459.5,6012.0,6657.0,8024.0,8528.0,8514.0,10060.5,9054.0,9130.0,35,28,1917,39.0
3,2023-12-14,63885.5,65979.5,5718.0,6762.0,7968.0,7624.0,8640.0,9319.5,8694.0,9160.0,32,28,1885,37.0
3,2023-12-15,66778.5,63885.5,5814.0,7231.0,8904.0,7600.0,8964.0,10231.5,8784.0,9250.0,40,36,1905,34.0
3,2023-12-16,66267.0,66778.5,6264.0,7007.0,8560.0,7688.0,9279.0,8569.0,8820.0,10080.0,27,37,1912,35.0
3,2023-12-17,66825.0,66267.0,6552.0,7175.0,7960.0,7432.0,8568.0,9975.0,9513.0,9650.0,41,45,1896,37.0
3,2023-12-18,66521.5,66825.0,5592.0,6895.0,8168.0,7944.0,8766.0,9547.5,9819.0,9790.0,32,30,1927,38.0
3,2023-12-19,63353.0,66521.5,5184.0,7266.0,7872.0,7536.0,8091.0,9291.0,8433.0,9680.0,26,39,1864,38.0
3,2023-12-20,65638.0,63353.0,6060.0,7007.0,8008.0,7696.0,9513.0,9386.0,8388.0,9580.0,40,31,1914,36.0
3,2023-12-21,67438.5,65638.0,5850.0,7042.0,7944.0,8048.0,9747.0,8939.5,9558.0,10310.0,46,55,1906,36.0
3,2023-12-22,64266.5,67438.5,5610.0,7007.0,7728.0,8272.0,8712.0,10231.5,7776.0,8930.0,45,40,1847,39.0
3,2023-12-23,70188.5,64266.5,6306.0,6860.0,8384.0,8528.0,8865.0,11542.5,9423.0,10280.0,34,49,1995,38.0
3,2023-12-24,68437.0,70188.5,6030.0,7973.0,7984.0,8120.0,9477.0,10070.0,9153.0,9630.0,36,45,1998,36.0
3,2023-12-25,66651.5,68437.0,6498.0,7028.0,7840.0,7976.0,8874.0,9243.5,8352.0,10840.0,32,58,1912,36.0
3,2023-12-26,68372.0,66651.5,5700.0,6958.0,7920.0,8584.0,9648.0,9310.0,10512.0,9740.0,36,56,1960,35.0
3,2023-12-27,66248.0,68372.0,6168.0,6671.0,8032.0,7480.0,9333.0,8930.0,9684.0,9950.0,41,57,1885,38.0
3,2023-12-28,66036.0,66248.0,6162.0,7336.0,7512.0,7536.0,9126.0,9975.0,8559.0,9830.0,34,36,1902,38.0
3,2023-12-29,64150.0,66036.0,5250.0,6195.0,8400.0,8256.0,8676.0,8265.0,9558.0,9550.0,46,42,1854,35.0
3,2023-12-30,68006.0,64150.0,5862.0,7035.0,8368.0,7688.0,9594.0,9690.0,9279.0,10490.0,53,53,1939,35.0
3,2023-12-31,64412.5,68006.0,5838.0,6797.0,8032.0,7984.0,8766.0,8749.5,8316.0,9930.0,57,41,1858,37.0
3,2024-01-01,64743.0,64412.5,5562.0,6545.0,8472.0,8056.0,8640.0,8949.0,9189.0,9330.0,60,45,1829,37.0
3,2024-01-02,65708.5,64743.0,5844.0,7126.0,7944.0,7160.0,8856.0,9984.5,8784.0,10010.0,51,42,1915,40.0
3,2024-01-03,68444.5,65708.5,6330.0,7112.0,8448.0,8136.0,8676.0,10155.5,8577.0,11010.0,65,54,1891,38.0
3,2024-01-04,65895.5,68444.5,5424.0,6818.0,7616.0,8152.0,9342.0,9851.5,9612.0,9080.0,60,46,1890,36.0
3,2024-01-05,66451.5,65895.5,6156.0,6972.0,7920.0,8072.0,9063.0,8901.5,9207.0,10160.0,46,58,1917,37.0
3,2024-01-06,64310.5,66451.5,6108.0,6286.0,7544.0,7888.0,8334.0,9452.5,8658.0,10040.0,46,52,1854,39.0
3,2024-01-07,63171.5,64310.5,5298.0,6923.0,7232.0,7480.0,8514.0,9509.5,8595.0,9620.0,69,60,1767,37.0
3,2024-01-08,63556.5,63171.5,5634.0,6573.0,8280.0,7736.0,8964.0,8331.5,8118.0,9920.0,48,57,1808,36.0
3,2024-01-09,66076.0,63556.5,6024.0,7385.0,8768.0,7776.0,8703.0,9177.0,8433.0,9810.0,59,51,1874,36.0
3,2024-01-10,67730.5,66076.0,6318.0,6580.0,8352.0,8240.0,8973.0,9699.5,9378.0,10190.0,49,60,1931,37.0
3,2024-01-11,66260.0,67730.5,5844.0,7168.0,7448.0,8104.0,8991.0,9937.0,8838.0,9930.0,55,59,1888,36.0
3,2024-01-12,68121.0,66260.0,5856.0,7525.0,8344.0,8112.0,9027.0,10602.0,9225.0,9430.0,56,58,1943,38.0
3,2024-01-13,68522.5,68121.0,5892.0,7469.0,7848.0,8152.0,9342.0,9623.5,9486.0,10710.0,62,62,1921,37.0
3,2024-01-14,66787.5,68522.5,5886.0,7406.0,7496.0,8144.0,8577.0,9775.5,8973.0,10530.0,50,54,1870,36.0
3,2024-01-15,66860.0,66787.5,6294.0,7588.0,8520.0,7528.0,9018.0,9386.0,8946.0,9580.0,70,72,1886,38.0
3,2024-01-16,68365.5,66860.0,6522.0,7728.0,8096.0,8048.0,9927.0,9433.5,8721.0,9890.0,56,60,1951,34.0
3,2024-01-17,67191.5,68365.5,5940.0,6888.0,7952.0,8112.0,8532.0,9756.5,9621.0,10390.0,62,77,1861,37.0
3,2024-01-18,65176.5,67191.5,5778.0,7126.0,7816.0,7624.0,8046.0,9547.5,9279.0,9960.0,58,78,1821,36.0
3,2024-01-19,66325.0,65176.5,5982.0,6797.0,7880.0,7904.0,9477.0,9595.0,9090.0,9600.0,57,85,1835,36.0
